"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",94,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",98,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",96,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",98,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",97,
"ISR","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1986",60,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1987",58,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1988",50,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1989",60,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1990",69,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1991",69,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1992",73,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1993",79,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1994",88,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1995",78,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1996",84,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1997",88,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1998",91,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","1999",95,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2000",96,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2001",96,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2002",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2003",96,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2004",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2005",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2006",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2007",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2008",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2009",98,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2010",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2011",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2012",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2013",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2014",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2015",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2016",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2017",97,
"RUS","CHILDVACCIN","DTP","PC_CHILD","A","2018",97,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",76,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",92,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",89,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",82,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",81,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",79,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",83,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",88,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",81,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",85,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",89,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",91,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",94,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",97,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",97,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",97,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",99,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",99,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",99,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",99,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",99,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",98,
"RUS","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1991",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1992",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1993",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1994",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1995",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1996",98,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1997",94,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1998",91,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","1999",92,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2000",91,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2001",92,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2002",93,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2003",95,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2004",94,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2005",95,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2006",97,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2007",97,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2008",97,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2009",96,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2010",96,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2011",96,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2012",96,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2015",95,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2016",94,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2017",94,
"SVN","CHILDVACCIN","DTP","PC_CHILD","A","2018",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",85,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",87,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",83,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",87,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",89,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",89,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",81,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",90,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",91,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",82,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",98,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",95,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",96,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",96,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",96,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",95,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",96,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",95,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",94,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",92,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"SVN","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",93,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1983",74,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1984",75,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1985",75,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1986",70,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1987",72,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1988",70,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1989",87,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1990",74,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1991",81,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1992",79,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1993",81,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1994",73,"E"
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1995",72,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1996",73,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1997",73,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1998",76,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","1999",76,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2000",96,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2001",81,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2002",82,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2003",94,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2004",71,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2005",97,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2006",99,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2007",97,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2008",98,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2009",99,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2010",91,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2011",87,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2012",83,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2013",91,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2014",95,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2015",93,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2016",84,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2017",84,
"ZAF","CHILDVACCIN","DTP","PC_CHILD","A","2018",82,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",74,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",70,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",70,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",64,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",75,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",68,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",84,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",79,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",85,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",85,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",77,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",76,"E"
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",76,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",82,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",82,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",95,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",72,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",78,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",83,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",62,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",83,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",86,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",84,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",88,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",91,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",85,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",89,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",89,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",87,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",92,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",97,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",96,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",81,
"ZAF","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",81,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1980",16,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1981",20,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1982",26,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1983",42,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1984",61,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1985",60,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1986",48,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1987",58,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1988",74,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1989",78,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1990",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1991",84,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1992",78,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1993",83,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1994",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1995",94,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1996",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1997",84,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1998",73,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","1999",74,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2000",79,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2001",80,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2002",81,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2003",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2004",89,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2005",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2006",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2007",93,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2008",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2009",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2010",88,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2011",85,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2013",91,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2014",90,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2015",91,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2016",91,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2017",92,
"COL","CHILDVACCIN","DTP","PC_CHILD","A","2018",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",13,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",26,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",28,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",43,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",51,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",51,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",45,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",59,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",74,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",64,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",82,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",78,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",74,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",84,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",82,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",78,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",77,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",80,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",95,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",95,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",95,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",89,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",88,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",92,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",91,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",94,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"COL","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",93,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1980",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1981",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1982",80,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1983",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1984",93,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1985",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1986",89,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1987",94,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1988",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1989",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1990",95,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1991",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1992",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1993",88,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1994",87,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1995",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1996",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1997",94,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1998",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","1999",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2000",88,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2001",91,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2002",94,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2003",88,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2004",90,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2005",91,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2006",89,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2007",89,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2008",89,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2009",86,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2010",91,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2011",85,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2012",91,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2013",95,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2014",91,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2015",92,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2016",97,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2017",96,
"CRI","CHILDVACCIN","DTP","PC_CHILD","A","2018",94,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1980",60,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1981",79,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1982",87,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1983",84,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1984",76,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1985",78,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1986",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1987",93,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1988",96,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1989",77,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1990",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1991",96,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1992",69,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1993",89,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1994",87,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1995",91,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1996",84,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1997",99,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1998",83,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","1999",88,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2000",82,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2001",82,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2002",94,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2003",89,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2004",88,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2005",89,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2006",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2007",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2008",89,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2009",81,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2010",85,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2011",83,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2012",90,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2013",91,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2014",95,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2015",93,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2016",93,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2017",96,
"CRI","CHILDVACCIN","MEASLES","PC_CHILD","A","2018",94,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1981",91,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1982",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1983",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1984",91,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1985",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1986",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1987",92,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1988",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1989",88,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1990",90,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1991",89,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1992",87,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1993",80,
"LVA","CHILDVACCIN","DTP","PC_CHILD","A","1994",97,
